doc_index,topic_id,norm_topic_weight,yr_mnth
2501,3,0.5328985,2018-06
2502,0,0.46461958,2018-06
2503,7,0.58837265,2018-06
2504,7,0.801392,2018-06
2505,2,0.36457866,2018-06
2506,1,0.5432408,2018-06
2507,2,0.5672662,2018-06
2508,7,0.45724067,2018-06
2509,7,0.44438437,2018-06
2510,8,0.4714607,2018-07
2511,2,0.4799002,2018-06
2512,7,0.81459194,2018-06
2513,2,0.49361244,2018-06
2514,3,0.41023844,2018-06
2515,3,0.78754336,2018-06
2516,7,0.68853694,2018-06
2517,7,0.44314927,2018-06
2518,4,0.6049385,2018-06
2519,8,0.9587,2018-06
2520,1,0.53699553,2018-07
2521,8,0.76113814,2018-06
2522,6,0.38572538,2018-06
2523,6,0.62559104,2018-06
2524,7,0.424372,2018-06
2525,2,0.6605827,2018-06
2526,0,0.51102215,2018-06
2527,0,0.4218667,2018-06
2528,7,0.5244997,2018-06
2529,3,0.48150492,2018-06
2530,3,0.40793857,2018-06
2531,7,0.4936622,2018-07
2532,1,0.3802341,2018-06
2533,8,0.39397755,2018-06
2534,7,0.2380795,2018-06
2535,8,0.5773913,2018-06
2536,3,0.32855383,2018-06
2537,8,0.41240025,2018-06
2538,3,0.49352282,2018-06
2539,8,0.48637515,2018-06
2540,8,0.605655,2018-06
2541,7,0.8828697,2018-06
2542,7,0.89965487,2018-07
2543,7,0.41948172,2018-07
2544,0,0.5698994,2018-06
2545,7,0.7072986,2018-06
2546,7,0.54222095,2018-06
2547,6,0.5069536,2018-06
2548,7,0.6872383,2018-06
2549,3,0.38804376,2018-06
2550,1,0.33915952,2018-06
2551,3,0.43433648,2018-06
2552,7,0.48562282,2018-06
2553,2,0.4441957,2018-06
2554,2,0.8842256,2018-07
2555,1,0.4327126,2018-06
2556,2,0.47293162,2018-06
2557,7,0.84545946,2018-06
2558,2,0.4543783,2018-06
2559,6,0.50759465,2018-06
2560,4,0.3453363,2018-06
2561,4,0.52094585,2018-06
2562,4,0.37997133,2018-06
2563,4,0.80183953,2018-06
2564,4,0.72741175,2018-06
2565,4,0.71545136,2018-07
2566,3,0.58064085,2018-06
2567,0,0.39556453,2018-06
2568,2,0.37057337,2018-06
2569,4,0.6706195,2018-06
2570,3,0.47259608,2018-06
2571,7,0.4924909,2018-06
2572,7,0.567667,2018-06
2573,7,0.74133486,2018-06
2574,7,0.45612848,2018-06
2575,5,0.34787238,2018-06
2576,7,0.60204315,2018-07
2577,7,0.63319117,2018-06
2578,7,0.703077,2018-06
2579,3,0.49960032,2018-06
2580,1,0.74039876,2018-06
2581,7,0.61761934,2018-06
2582,6,0.6762623,2018-06
2583,7,0.7146983,2018-06
2584,1,0.46075508,2018-06
2585,3,0.489268,2018-06
2586,3,0.57367957,2018-06
2587,7,0.67460346,2018-07
2588,7,0.62865776,2018-06
2589,3,0.50990885,2018-06
2590,2,0.42153004,2018-06
2591,2,0.6369126,2018-06
2592,2,0.56571025,2018-06
2593,4,0.31955102,2018-06
2594,2,0.48070264,2018-06
2595,7,0.4908876,2018-06
2596,3,0.34015188,2018-06
2597,0,0.496664,2018-06
2598,0,0.51113206,2018-07
2599,2,0.56952703,2018-06
2600,7,0.67668504,2018-06
2601,8,0.5015645,2018-06
2602,7,0.64267594,2018-06
2603,5,0.7163938,2018-06
2604,3,0.9327484,2018-06
2605,2,0.48427692,2018-06
2606,8,0.51668864,2018-06
2607,8,0.4157648,2018-06
2608,8,0.27541274,2018-06
2609,8,0.46842095,2018-07
2610,7,0.50203574,2018-06
2611,7,0.73881394,2018-06
2612,3,0.42333397,2018-06
2613,7,0.29350406,2018-06
2614,6,0.37576553,2018-06
2615,7,0.5780014,2018-06
2616,5,0.7017694,2018-06
2617,7,0.4010498,2018-06
2618,8,0.4807775,2018-06
2619,4,0.40329182,2018-06
2620,3,0.46906817,2018-07
2621,2,0.49050394,2018-06
2622,8,0.4455094,2018-06
2623,7,0.33627373,2018-06
2624,0,0.4427249,2018-06
2625,3,0.5314124,2018-06
2626,8,0.5589346,2018-06
2627,7,0.53380233,2018-06
2628,7,0.3523192,2018-06
2629,2,0.45490277,2018-06
2630,7,0.77921426,2018-06
2631,7,0.3489104,2018-07
2632,0,0.5187283,2018-06
2633,7,0.3044167,2018-06
2634,8,0.4449483,2018-06
2635,7,0.3785801,2018-06
2636,6,0.4841362,2018-06
2637,0,0.35694706,2018-06
2638,3,0.73249054,2018-06
2639,6,0.4417457,2018-06
2640,7,0.67957586,2018-06
2641,1,0.5257018,2018-06
2642,7,0.35296112,2018-07
2643,3,0.46723506,2018-06
2644,2,0.5531538,2018-06
2645,7,0.6362904,2018-06
2646,7,0.71194863,2018-06
2647,8,0.3486351,2018-06
2648,8,0.27629676,2018-06
2649,2,0.5144553,2018-06
2650,7,0.2340147,2018-06
2651,1,0.37329173,2018-06
2652,4,0.7624958,2018-06
2653,7,0.6879413,2018-07
2654,7,0.6558998,2018-07
2655,8,0.5576095,2018-06
2656,8,0.76896626,2018-06
2657,2,0.4704143,2018-06
2658,1,0.45721102,2018-06
2659,2,0.58567315,2018-06
2660,8,0.36171845,2018-06
2661,1,0.33898383,2018-06
2662,3,0.35865453,2018-06
2663,5,0.51424766,2018-06
2664,0,0.28288293,2018-06
2665,7,0.6038352,2018-07
2666,3,0.61270297,2018-05
2667,8,0.7649966,2018-05
2668,3,0.5748518,2018-05
2669,7,0.7435871,2018-05
2670,1,0.46585646,2018-05
2671,7,0.6172137,2018-05
2672,3,0.4102033,2018-05
2673,8,0.4681617,2018-05
2674,3,0.32747754,2018-05
2675,0,0.4517889,2018-05
2676,7,0.53001696,2018-07
2677,7,0.8539036,2018-05
2678,7,0.95997477,2018-05
2679,8,0.50602907,2018-05
2680,7,0.74778897,2018-05
2681,8,0.52558446,2018-05
2682,8,0.51303697,2018-05
2683,7,0.79991955,2018-05
2684,7,0.37139705,2018-05
2685,3,0.42420647,2018-05
2686,7,0.63124156,2018-05
2687,7,0.80097777,2018-07
2688,2,0.41852626,2018-05
2689,8,0.54178756,2018-05
2690,7,0.4795017,2018-05
2691,7,0.3484119,2018-05
2692,3,0.6962214,2018-05
2693,7,0.44047213,2018-05
2694,7,0.94712555,2018-05
2695,3,0.64031345,2018-05
2696,3,0.47426736,2018-05
2697,7,0.69320834,2018-05
2698,1,0.57371473,2018-07
2699,8,0.3413324,2018-05
2700,6,0.36134163,2018-05
2701,8,0.58295584,2018-05
2702,2,0.38620788,2018-05
2703,3,0.73060596,2018-05
2704,3,0.6542257,2018-05
2705,7,0.60406834,2018-05
2706,3,0.60095483,2018-05
2707,3,0.4954862,2018-05
2708,5,0.5987507,2018-05
2709,7,0.41743445,2018-07
2710,3,0.6063894,2018-05
2711,1,0.5472511,2018-05
2712,4,0.5642007,2018-05
2713,7,0.5263566,2018-05
2714,3,0.47893506,2018-05
2715,8,0.53838897,2018-05
2716,3,0.2549834,2018-05
2717,3,0.26083234,2018-05
2718,7,0.6943089,2018-05
2719,7,0.40550655,2018-05
2720,1,0.5273635,2018-07
2721,6,0.3055037,2018-05
2722,3,0.3657719,2018-05
2723,7,0.5625554,2018-05
2724,1,0.48626474,2018-05
2725,1,0.5170215,2018-05
2726,2,0.46447763,2018-05
2727,7,0.34851578,2018-05
2728,1,0.57836735,2018-05
2729,5,0.69935685,2018-05
2730,7,0.72893834,2018-05
2731,7,0.4764048,2018-07
2732,4,0.42390198,2018-05
2733,6,0.35810873,2018-05
2734,2,0.43225265,2018-05
2735,0,0.38602316,2018-05
2736,0,0.52234024,2018-05
2737,7,0.51404005,2018-05
2738,6,0.5236413,2018-05
2739,7,0.51892734,2018-05
2740,8,0.43207407,2018-05
2741,4,0.3117415,2018-05
2742,3,0.3407264,2018-07
2743,4,0.87405336,2018-05
2744,1,0.42442656,2018-05
2745,3,0.40905887,2018-05
2746,2,0.5669456,2018-05
2747,9,0.2607642,2018-05
2748,7,0.45570457,2018-05
2749,3,0.3141114,2018-05
2750,0,0.33742273,2018-05
2751,7,0.478825,2018-05
2752,7,0.814647,2018-05
2753,0,0.43707734,2018-07
2754,7,0.62930596,2018-05
2755,2,0.4813083,2018-05
2756,6,0.3701003,2018-05
2757,2,0.7847102,2018-05
2758,7,0.37613243,2018-05
2759,6,0.6251259,2018-05
2760,3,0.35119212,2018-05
2761,7,0.29157647,2018-05
2762,3,0.63398683,2018-05
2763,7,0.7419543,2018-05
2764,5,0.51609635,2018-07
2765,8,0.5418446,2018-07
2766,7,0.65971214,2018-05
2767,3,0.5268701,2018-05
2768,4,0.55478346,2018-05
2769,8,0.4948806,2018-05
2770,7,0.6390396,2018-05
2771,2,0.20377576,2018-05
2772,7,0.7394278,2018-05
2773,0,0.36333582,2018-05
2774,4,0.5732568,2018-05
2775,7,0.4787555,2018-05
2776,7,0.6842101,2018-07
2777,0,0.51635647,2018-05
2778,2,0.5563929,2018-05
2779,7,0.45422837,2018-05
2780,7,0.5415712,2018-05
2781,8,0.34440154,2018-05
2782,8,0.7097708,2018-05
2783,3,0.58921784,2018-05
2784,6,0.57722807,2018-05
2785,0,0.4446501,2018-05
2786,5,0.37546164,2018-05
2787,3,0.47420582,2018-07
2788,8,0.7642543,2018-05
2789,7,0.6892667,2018-05
2790,4,0.3468321,2018-05
2791,7,0.61723703,2018-05
2792,0,0.44992697,2018-05
2793,7,0.53608984,2018-05
2794,7,0.7542504,2018-05
2795,6,0.8598556,2018-05
2796,7,0.48588878,2018-05
2797,7,0.89374775,2018-05
2798,3,0.42468506,2018-07
2799,4,0.49487174,2018-05
2800,3,0.48395455,2018-05
2801,7,0.6865391,2018-05
2802,7,0.6351185,2018-05
2803,7,0.34515724,2018-05
2804,3,0.92901915,2018-05
2805,0,0.5232412,2018-05
2806,3,0.81777173,2018-05
2807,3,0.5566887,2018-05
2808,3,0.8483333,2018-05
2809,3,0.8511306,2018-07
2810,4,0.6428331,2018-05
2811,7,0.8368323,2018-05
2812,3,0.5592478,2018-05
2813,7,0.32373443,2018-05
2814,3,0.49295515,2018-05
2815,2,0.6759537,2018-05
2816,0,0.3879761,2018-05
2817,8,0.4332714,2018-05
2818,7,0.52296466,2018-05
2819,3,0.6545716,2018-05
2820,3,0.36515713,2018-07
2821,7,0.68669575,2018-05
2822,6,0.5427692,2018-05
2823,0,0.47154287,2018-05
2824,5,0.35775903,2018-05
2825,2,0.64823,2018-05
2826,8,0.40549836,2018-05
2827,2,0.34873325,2018-05
2828,0,0.4405631,2018-05
2829,1,0.7557906,2018-05
2830,6,0.4307301,2018-05
2831,4,0.55896026,2018-07
2832,7,0.41552147,2018-05
2833,8,0.8931689,2018-05
2834,8,0.6051233,2018-05
2835,3,0.7628617,2018-05
2836,7,0.77139187,2018-05
2837,4,0.40017802,2018-05
2838,7,0.73795545,2018-05
2839,2,0.7864735,2018-05
2840,8,0.26064032,2018-05
2841,4,0.5098383,2018-05
2842,7,0.38124636,2018-07
2843,4,0.6687838,2018-05
2844,2,0.7373361,2018-05
2845,2,0.6704894,2018-05
2846,3,0.31369147,2018-05
2847,3,0.2636047,2018-05
2848,1,0.56688976,2018-05
2849,7,0.42457342,2018-05
2850,7,0.80453557,2018-05
2851,1,0.5113269,2018-05
2852,2,0.5327277,2018-05
2853,7,0.4403215,2018-07
2854,7,0.5082972,2018-05
2855,5,0.39666003,2018-05
2856,7,0.8467178,2018-05
2857,3,0.3896941,2018-05
2858,7,0.9002752,2018-05
2859,7,0.912866,2018-05
2860,2,0.38199285,2018-05
2861,2,0.42682564,2018-05
2862,7,0.8115969,2018-05
2863,7,0.34225133,2018-05
2864,2,0.45569584,2018-07
2865,8,0.3188552,2018-05
2866,8,0.9890213,2018-05
2867,2,0.9174898,2018-05
2868,6,0.5138921,2018-05
2869,2,0.68226844,2018-05
2870,7,0.42482188,2018-05
2871,7,0.5284514,2018-05
2872,7,0.5186379,2018-05
2873,7,0.33587652,2018-05
2874,2,0.59842646,2018-05
2875,3,0.47464886,2018-07
2876,7,0.44073385,2018-07
2877,8,0.29684302,2018-05
2878,1,0.59139186,2018-05
2879,1,0.68494034,2018-05
2880,7,0.6347515,2018-05
2881,7,0.74321103,2018-05
2882,4,0.6236092,2018-05
2883,7,0.7356431,2018-05
2884,7,0.5003135,2018-05
2885,0,0.93899953,2018-05
2886,2,0.22742525,2018-05
2887,2,0.58041555,2018-07
2888,8,0.5812524,2018-05
2889,7,0.48131344,2018-05
2890,6,0.56474906,2018-05
2891,7,0.4724151,2018-05
2892,7,0.7570191,2018-05
2893,2,0.61381084,2018-05
2894,3,0.5656626,2018-05
2895,9,0.394779,2018-05
2896,2,0.44905296,2018-05
2897,3,0.33657297,2018-05
2898,8,0.4807959,2018-07
2899,7,0.4448431,2018-05
2900,4,0.5004591,2018-05
2901,2,0.44790113,2018-05
2902,7,0.43842998,2018-05
2903,3,0.5278452,2018-05
2904,2,0.5195244,2018-05
2905,3,0.37577254,2018-05
2906,7,0.5770927,2018-05
2907,3,0.40076637,2018-05
2908,8,0.7285123,2018-05
2909,7,0.31668094,2018-07
2910,6,0.41637915,2018-05
2911,2,0.29367164,2018-05
2912,2,0.34926575,2018-05
2913,3,0.383414,2018-05
2914,7,0.5368464,2018-05
2915,8,0.43542978,2018-05
2916,3,0.22401929,2018-05
2917,7,0.605237,2018-05
2918,7,0.3442438,2018-05
2919,7,0.83290446,2018-05
2920,8,0.4667332,2018-07
2921,4,0.5408273,2018-05
2922,3,0.6736321,2018-05
2923,7,0.22908759,2018-05
2924,7,0.74617577,2018-05
2925,8,0.6065152,2018-05
2926,2,0.5161889,2018-05
2927,0,0.46058536,2018-05
2928,3,0.5941429,2018-05
2929,6,0.43683043,2018-05
2930,6,0.42554802,2018-05
2931,2,0.4065968,2018-07
2932,4,0.41664258,2018-05
2933,7,0.6548512,2018-05
2934,8,0.7047583,2018-05
2935,7,0.5810033,2018-05
2936,4,0.5581963,2018-05
2937,8,0.40742445,2018-05
2938,8,0.6780109,2018-05
2939,3,0.39654386,2018-05
2940,6,0.42370367,2018-05
2941,1,0.4556789,2018-05
2942,7,0.754867,2018-07
2943,7,0.4791293,2018-05
2944,2,0.6803209,2018-05
2945,2,0.4490966,2018-05
2946,9,0.68372595,2018-05
2947,9,0.9863613,2018-05
2948,8,0.3819821,2018-05
2949,7,0.47860444,2018-05
2950,8,0.6190042,2018-05
2951,0,0.23393366,2018-05
2952,7,0.9428629,2018-05
2953,2,0.5554373,2018-07
2954,3,0.4334906,2018-05
2955,8,0.9772946,2018-05
2956,2,0.34286302,2018-05
2957,8,0.95059526,2018-05
2958,8,0.39854732,2018-05
2959,8,0.66119635,2018-05
2960,7,0.8845951,2018-05
2961,4,0.50560373,2018-05
2962,8,0.46430856,2018-05
2963,4,0.5487569,2018-05
2964,7,0.9600252,2018-07
2965,2,0.2672157,2018-05
2966,8,0.6091708,2018-05
2967,7,0.8042038,2018-05
2968,8,0.5148575,2018-05
2969,7,0.725403,2018-05
2970,7,0.8900937,2018-05
2971,2,0.65876156,2018-05
2972,1,0.50006187,2018-05
2973,6,0.7660674,2018-05
2974,7,0.45143077,2018-05
2975,6,0.678422,2018-07
2976,7,0.44892162,2018-05
2977,7,0.7966251,2018-05
2978,1,0.7229406,2018-05
2979,7,0.5992792,2018-05
2980,8,0.88724315,2018-05
2981,1,0.34982234,2018-05
2982,8,0.60164815,2018-05
2983,8,0.30538788,2018-05
2984,2,0.42743665,2018-05
2985,4,0.8525435,2018-05
2986,0,0.42266384,2018-07
2987,1,0.5557462,2018-07
2988,0,0.56538004,2018-05
2989,7,0.53601927,2018-05
2990,8,0.51930124,2018-05
2991,7,0.63201714,2018-05
2992,8,0.41911718,2018-05
2993,3,0.98714054,2018-05
2994,7,0.49468303,2018-05
2995,0,0.42620683,2018-05
2996,7,0.41673702,2018-05
2997,4,0.4336587,2018-05
2998,8,0.5521498,2018-07
2999,6,0.38988054,2018-05
3000,7,0.46799913,2018-05
3001,7,0.95449793,2018-05
3002,6,0.33066353,2018-05
3003,7,0.69838846,2018-05
3004,8,0.47815248,2018-05
3005,3,0.36725947,2018-05
3006,3,0.35526153,2018-05
3007,4,0.5976308,2018-05
3008,7,0.45882624,2018-05
3009,1,0.8263352,2018-07
3010,7,0.81662613,2018-04
3011,2,0.9631269,2018-04
3012,5,0.4234236,2018-04
3013,7,0.92676973,2018-04
3014,2,0.563584,2018-04
3015,2,0.7651541,2018-04
3016,6,0.6866911,2018-04
3017,4,0.32672855,2018-04
3018,1,0.47162327,2018-04
3019,7,0.6778175,2018-04
3020,0,0.39220008,2018-07
3021,2,0.46893513,2018-04
3022,8,0.488132,2018-04
3023,7,0.25392044,2018-04
3024,5,0.64309496,2018-04
3025,7,0.43917662,2018-04
3026,5,0.40074068,2018-04
3027,7,0.70184064,2018-04
3028,7,0.44285393,2018-04
3029,1,0.4767979,2018-04
3030,2,0.36169937,2018-04
3031,7,0.839422,2018-07
3032,8,0.5937105,2018-04
3033,9,0.4030404,2018-04
3034,0,0.46708182,2018-04
3035,8,0.52297986,2018-04
3036,1,0.7191965,2018-04
3037,8,0.58883834,2018-04
3038,0,0.8412189,2018-04
3039,3,0.39957693,2018-04
3040,3,0.6060918,2018-04
3041,7,0.4241886,2018-04
3042,7,0.724791,2018-07
3043,4,0.4830093,2018-04
3044,4,0.74084973,2018-04
3045,7,0.35715726,2018-04
3046,2,0.52110904,2018-04
3047,5,0.32300332,2018-04
3048,5,0.6162855,2018-04
3049,7,0.53326505,2018-04
3050,7,0.3809244,2018-04
3051,7,0.6798796,2018-04
3052,1,0.32408905,2018-04
3053,3,0.5443595,2018-07
3054,7,0.61954194,2018-04
3055,7,0.6386454,2018-04
3056,7,0.41665617,2018-04
3057,3,0.6188568,2018-04
3058,7,0.8195063,2018-04
3059,8,0.32357383,2018-04
3060,1,0.6051863,2018-04
3061,4,0.73938465,2018-04
3062,1,0.48354194,2018-04
3063,8,0.46954572,2018-04
3064,0,0.4523372,2018-07
3065,0,0.3487561,2018-04
3066,1,0.28876555,2018-04
3067,7,0.6193954,2018-04
3068,7,0.7216461,2018-04
3069,7,0.46982518,2018-04
3070,8,0.88702863,2018-04
3071,8,0.47676685,2018-04
3072,8,0.45261157,2018-04
3073,6,0.37478837,2018-04
3074,8,0.5830188,2018-04
3075,7,0.6470487,2018-07
3076,8,0.6575987,2018-04
3077,7,0.7647876,2018-04
3078,0,0.41194725,2018-04
3079,8,0.43064308,2018-04
3080,3,0.5626693,2018-04
3081,2,0.46693054,2018-04
3082,1,0.4061673,2018-04
3083,4,0.3726833,2018-04
3084,7,0.85833913,2018-04
3085,7,0.6700859,2018-04
3086,6,0.59337795,2018-07
3087,8,0.6138971,2018-04
3088,7,0.42843288,2018-04
3089,4,0.6340213,2018-04
3090,7,0.34964266,2018-04
3091,1,0.43396166,2018-04
3092,3,0.6090924,2018-04
3093,7,0.76840794,2018-04
3094,7,0.59951586,2018-04
3095,7,0.7653259,2018-04
3096,2,0.65245605,2018-04
3097,3,0.37350816,2018-07
3098,3,0.7614943,2018-07
3099,8,0.46434337,2018-04
3100,7,0.8182867,2018-04
3101,0,0.4240246,2018-04
3102,7,0.56117356,2018-04
3103,3,0.71881396,2018-04
3104,3,0.60983425,2018-04
3105,5,0.55747396,2018-04
3106,3,0.69272923,2018-04
3107,7,0.51389503,2018-04
3108,7,0.6487763,2018-04
3109,7,0.7580608,2018-07
3110,7,0.71059215,2018-04
3111,0,0.41097745,2018-04
3112,4,0.47739607,2018-04
3113,8,0.31103072,2018-04
3114,8,0.814878,2018-04
3115,7,0.5605981,2018-04
3116,3,0.41475672,2018-04
3117,8,0.29795504,2018-04
3118,6,0.7193018,2018-04
3119,7,0.91822654,2018-04
3120,2,0.5038467,2018-07
3121,7,0.6393737,2018-04
3122,8,0.43067375,2018-04
3123,2,0.30138612,2018-04
3124,2,0.3211639,2018-04
3125,7,0.66962427,2018-04
3126,6,0.33035737,2018-04
3127,0,0.36343035,2018-04
3128,7,0.6126465,2018-04
3129,3,0.5803932,2018-04
3130,7,0.6566228,2018-04
3131,4,0.45190337,2018-07
3132,7,0.61652106,2018-04
3133,7,0.47612083,2018-04
3134,7,0.39526772,2018-04
3135,4,0.42919716,2018-04
3136,0,0.43256292,2018-04
3137,7,0.7928666,2018-04
3138,7,0.35187045,2018-04
3139,4,0.28502437,2018-04
3140,0,0.36861143,2018-04
3141,7,0.32139683,2018-04
3142,7,0.4141734,2018-07
3143,0,0.52148134,2018-04
3144,7,0.4326496,2018-04
3145,3,0.36095324,2018-04
3146,0,0.57418656,2018-04
3147,7,0.4421842,2018-04
3148,8,0.8467404,2018-04
3149,1,0.29540157,2018-04
3150,8,0.8739774,2018-04
3151,7,0.55748045,2018-04
3152,1,0.7135946,2018-04
3153,3,0.4030563,2018-07
3154,7,0.5467883,2018-04
3155,2,0.37657908,2018-04
3156,8,0.73531836,2018-04
3157,5,0.34809297,2018-04
3158,3,0.5700449,2018-04
3159,7,0.5973386,2018-04
3160,2,0.49685577,2018-04
3161,6,0.29182512,2018-04
3162,4,0.5201763,2018-04
3163,3,0.53097165,2018-04
3164,8,0.52516764,2018-07
3165,6,0.5471388,2018-04
3166,0,0.50724655,2018-04
3167,8,0.49859068,2018-04
3168,6,0.2993445,2018-04
3169,8,0.73607713,2018-04
3170,5,0.49550524,2018-04
3171,2,0.73387295,2018-04
3172,4,0.46966225,2018-04
3173,7,0.6576706,2018-04
3174,7,0.45008537,2018-04
3175,6,0.6522687,2018-07
3176,9,0.50977325,2018-04
3177,4,0.40143022,2018-04
3178,3,0.4480377,2018-04
3179,0,0.72237843,2018-04
3180,8,0.45368013,2018-04
3181,8,0.40511402,2018-04
3182,8,0.61477995,2018-04
3183,7,0.47473434,2018-04
3184,2,0.50957674,2018-04
3185,7,0.44543,2018-04
3186,7,0.7592715,2018-07
3187,6,0.45785257,2018-04
3188,2,0.26431906,2018-04
3189,7,0.8471134,2018-04
3190,3,0.78909314,2018-04
3191,8,0.60312057,2018-04
3192,7,0.8990368,2018-04
3193,7,0.8344762,2018-04
3194,3,0.85549295,2018-04
3195,3,0.4113263,2018-04
3196,3,0.2762385,2018-04
3197,7,0.6222533,2018-07
3198,7,0.49364325,2018-04
3199,2,0.7348236,2018-04
3200,8,0.46487558,2018-04
3201,2,0.26397198,2018-04
3202,4,0.37052578,2018-04
3203,7,0.6383197,2018-04
3204,7,0.5552089,2018-04
3205,7,0.53830045,2018-04
3206,7,0.7171986,2018-04
3207,3,0.4633539,2018-04
3208,7,0.5147947,2018-07
3209,5,0.59975713,2018-07
3210,4,0.8083314,2018-04
3211,4,0.4523339,2018-04
3212,8,0.64329106,2018-04
3213,1,0.6528401,2018-04
3214,6,0.6742036,2018-04
3215,7,0.7661778,2018-04
3216,8,0.46048152,2018-04
3217,7,0.49972478,2018-04
3218,7,0.6791303,2018-04
3219,1,0.71661365,2018-04
3220,8,0.61070216,2018-07
3221,7,0.43611354,2018-04
3222,7,0.5956712,2018-04
3223,3,0.7042609,2018-04
3224,1,0.50466394,2018-04
3225,7,0.46996343,2018-04
3226,7,0.6426738,2018-04
3227,7,0.83751166,2018-04
3228,3,0.32825556,2018-04
3229,2,0.37011543,2018-04
3230,3,0.4310127,2018-04
3231,7,0.6352581,2018-07
3232,6,0.31256273,2018-04
3233,4,0.47704512,2018-04
3234,6,0.41428152,2018-04
3235,7,0.464236,2018-04
3236,8,0.7777656,2018-04
3237,7,0.81790286,2018-04
3238,4,0.27512106,2018-04
3239,6,0.44720468,2018-04
3240,7,0.46247205,2018-04
3241,7,0.97124255,2018-04
3242,6,0.8615951,2018-07
3243,7,0.64971185,2018-04
3244,3,0.6193366,2018-04
3245,3,0.38272125,2018-04
3246,7,0.66639525,2018-04
3247,3,0.4244827,2018-04
3248,3,0.45116094,2018-04
3249,6,0.37215903,2018-04
3250,8,0.8068952,2018-04
3251,8,0.85009617,2018-04
3252,7,0.5451696,2018-04
3253,8,0.3508484,2018-07
3254,8,0.63128567,2018-04
3255,7,0.9391465,2018-04
3256,1,0.34078094,2018-04
3257,7,0.8505536,2018-04
3258,1,0.42963603,2018-04
3259,6,0.66754466,2018-04
3260,2,0.8999447,2018-04
3261,8,0.5612637,2018-04
3262,3,0.593276,2018-04
3263,2,0.36722505,2018-04
3264,3,0.59620273,2018-07
3265,2,0.4525747,2018-04
3266,7,0.53657496,2018-04
3267,7,0.736579,2018-04
3268,4,0.46264604,2018-04
3269,7,0.8901663,2018-04
3270,7,0.55631596,2018-04
3271,8,0.75079095,2018-04
3272,6,0.47365943,2018-04
3273,7,0.4452584,2018-04
3274,8,0.92653614,2018-04
3275,2,0.4516085,2018-07
3276,6,0.5423085,2018-04
3277,7,0.6297452,2018-04
3278,7,0.7363346,2018-04
3279,7,0.40266815,2018-04
3280,7,0.67934275,2018-04
3281,3,0.4769149,2018-04
3282,0,0.35010839,2018-04
3283,7,0.5355711,2018-04
3284,7,0.59201735,2018-04
3285,7,0.75370824,2018-04
3286,3,0.7952818,2018-07
3287,3,0.47968975,2018-04
3288,7,0.7406554,2018-04
3289,8,0.36702138,2018-04
3290,0,0.53787655,2018-04
3291,8,0.5800092,2018-04
3292,4,0.6537419,2018-04
3293,7,0.97840315,2018-04
3294,2,0.8317006,2018-04
3295,1,0.5737439,2018-04
3296,8,0.50407434,2018-04
3297,7,0.6165447,2018-07
3298,7,0.45524013,2018-04
3299,7,0.3794413,2018-04
3300,7,0.7045728,2018-04
3301,7,0.6343601,2018-04
3302,2,0.32929978,2018-04
3303,0,0.3806715,2018-04
3304,7,0.6419172,2018-04
3305,7,0.9675358,2018-04
3306,7,0.46843752,2018-04
3307,7,0.57211995,2018-04
3308,7,0.67979795,2018-07
3309,3,0.4854334,2018-04
3310,0,0.32314122,2018-04
3311,0,0.31145468,2018-04
3312,7,0.8267358,2018-04
3313,3,0.50377333,2018-04
3314,3,0.5182332,2018-04
3315,3,0.49586114,2018-04
3316,7,0.666565,2018-04
3317,7,0.522454,2018-04
3318,5,0.67040175,2018-04
